qid,p31,has_kkwiki,relation_group,coverage_status
Q13642110,Q130212458,1,P17+P131,covered
Q13665063,Q130212458,1,P17+P131,covered
Q13359511,Q130212458,1,P131_only,covered
Q13359523,Q130212458,1,P131_only,covered
Q13648474,Q130212458,1,P17+P131,covered
Q13648475,Q130212458,1,P17+P131,covered
Q16272486,Q130212458,1,P17+P131,covered
Q16696067,Q486972,1,P17+P131,covered
Q16696067,Q130212458,1,P17+P131,covered
Q20485869,Q23397,1,P17_only,covered
Q13641862,Q130212458,1,P17+P131,covered
Q13641870,Q130212458,1,P17+P131,covered
Q13642088,Q130212458,1,P17+P131,covered
Q13651995,Q130212458,1,P17+P131,covered
Q16635822,Q130212458,1,P131_only,covered
Q16671588,Q130212458,1,P17+P131,covered
Q16704995,Q130212458,1,P17+P131,covered
Q1916973,Q11315,1,P17+P131,covered
Q4240570,Q130212458,1,P17+P131,covered
Q13640710,Q130212458,1,P131_only,covered
Q13648462,Q130212458,1,P17+P131,covered
Q13648479,Q130212458,1,P17+P131,covered
Q13648481,Q130212458,1,P17+P131,covered
Q13648786,Q130212458,1,P17+P131,covered
Q13648789,Q130212458,1,P17+P131,covered
Q13651656,Q130212458,1,P17+P131,covered
Q13653609,Q130212458,1,P17+P131,covered
Q16664373,Q130212458,1,P17+P131,covered
Q16688210,Q130212458,1,P17+P131,covered
Q16697758,Q130212458,1,P17+P131,covered
Q1395368,Q2516426,1,P17_only,covered
Q1395368,Q19983480,1,P17_only,covered
Q4263406,Q46831,1,P17_only,covered
Q13648585,Q130212458,1,P17+P131,covered
Q1274169,Q98374631,1,P17_only,covered
Q1937102,Q192350,1,P17_only,covered
Q4246422,Q130212458,1,P17+P131,covered
Q4294644,Q192350,1,P17_only,covered
Q13648648,Q130212458,1,P17+P131,covered
Q13648693,Q130212458,1,P17+P131,covered
Q23958894,Q4022,1,P17_only,covered
Q1155555,Q28108,1,P17_only,covered
Q1155555,Q12332021,1,P17_only,covered
Q1752119,Q130212458,1,P17+P131,covered
Q13641955,Q130212458,1,P17+P131,covered
Q13648532,Q130212458,1,P17+P131,covered
Q13648777,Q130212458,1,P17+P131,covered
Q13648779,Q130212458,1,P17+P131,covered
Q13648781,Q130212458,1,P17+P131,covered
Q13648783,Q130212458,1,P17+P131,covered
Q13651947,Q130212458,1,P17+P131,covered
Q13655770,Q130212458,1,P17+P131,covered
Q13665022,Q130212458,1,P17+P131,covered
Q16630613,Q130212458,1,P131_only,covered
Q20486373,Q4022,1,P17_only,covered
Q25489764,Q34379419,1,P17_only,covered
Q25504188,Q34379419,1,P17_only,covered
Q4155149,Q130212458,1,P17+P131,covered
Q13637364,Q130212458,1,P131_only,covered
Q13640751,Q771444,1,P17+P131,covered
Q13640751,Q130212458,1,P17+P131,covered
Q13640897,Q130212458,1,P17+P131,covered
Q13641898,Q130212458,1,P17+P131,covered
Q13648589,Q130212458,1,P17+P131,covered
Q13652398,Q130212458,1,P131_only,covered
Q13652435,Q130212458,1,P131_only,covered
Q13662804,Q130212458,1,P17+P131,covered
Q15732227,Q67515288,1,P17_only,covered
Q16630557,Q486972,1,P131_only,covered
Q16630557,Q130212458,1,P131_only,covered
Q16637799,Q130212458,1,P131_only,covered
Q16641691,Q130212458,1,P131_only,covered
Q16646502,Q130212458,1,P17+P131,covered
Q16646660,Q486972,1,P17+P131,covered
Q16646660,Q130212458,1,P17+P131,covered
Q16653142,Q130212458,1,P17+P131,covered
Q16677113,Q130212458,1,P17+P131,covered
Q16684260,Q130212458,1,P17+P131,covered
Q16684262,Q486972,1,P17+P131,covered
Q16684262,Q130212458,1,P17+P131,covered
Q16692371,Q130212458,1,P17+P131,covered
Q16695693,Q130212458,1,P17+P131,covered
Q17125108,Q21507948,1,P17+P131,covered
Q17125108,Q130212458,1,P17+P131,covered
Q622765,Q130212458,1,P17+P131,covered
Q13648640,Q130212458,1,P17+P131,covered
Q13648643,Q130212458,1,P17+P131,covered
Q13648646,Q130212458,1,P17+P131,covered
Q1166098,Q20901295,1,P17_only,covered
Q1166098,Q137794598,1,P17_only,covered
Q12552069,Q130212458,1,P131_only,covered
Q13648774,Q130212458,1,P17+P131,covered
Q13648776,Q130212458,1,P17+P131,covered
Q16661655,Q486972,1,P17+P131,covered
Q16661655,Q130212458,1,P17+P131,covered
Q20484307,Q8502,1,P17_only,covered
Q25489961,Q2643128,1,P17+P131,covered
Q25489961,Q20719675,1,P17+P131,covered
Q65255571,Q192350,1,P17_only,covered
Q13645870,Q130212458,1,P17+P131,covered
Q13653153,Q130212458,1,P131_only,covered
Q20486356,Q7075,1,P17_only,covered
Q4246919,Q15104915,1,P17_only,covered
Q4881566,Q46970,1,P17_only,covered
Q13645760,Q130212458,1,P17+P131,covered
Q13647340,Q130212458,1,P17+P131,covered
Q17532529,Q130212458,1,P17+P131,covered
Q18400392,Q130212458,1,P17+P131,covered
Q20073453,Q4414032,1,P17+P131,covered
Q20486251,Q473972,1,P17+P131,covered
Q20486251,Q7212557,1,P17+P131,covered
Q20486251,Q112128334,1,P17+P131,covered
Q32190289,Q4022,1,P17+P131,covered
Q713955,Q54114,1,P17+P131,covered
Q713955,Q79007,1,P17+P131,covered
Q12564171,Q8502,1,P17_only,covered
Q13648582,Q130212458,1,P17+P131,covered
Q13648765,Q130212458,1,P17+P131,covered
Q13648767,Q130212458,1,P17+P131,covered
Q13648769,Q130212458,1,P17+P131,covered
Q13648770,Q130212458,1,P17+P131,covered
Q13648772,Q130212458,1,P17+P131,covered
Q20484729,Q23397,1,P17_only,covered
Q20485280,Q23397,1,P131_only,covered
Q20485338,Q7212557,1,P131_only,covered
Q20485338,Q112128334,1,P131_only,covered
Q4144742,Q486972,1,P17+P131,covered
Q4144742,Q130212458,1,P17+P131,covered
Q20485062,Q8502,1,P17_only,covered
Q20485865,Q8502,1,P17_only,covered
Q20486145,Q7212557,1,P17+P131,covered
Q20486145,Q112128334,1,P17+P131,covered
Q20486207,Q7212557,1,P17+P131,covered
Q20486207,Q112128334,1,P17+P131,covered
Q97291522,Q34379419,1,P17_only,covered
Q378582,Q190429,1,P17+P131,covered
Q16681602,Q130212458,1,P17+P131,covered
Q20485823,Q7212557,1,P17+P131,covered
Q20485823,Q112128334,1,P17+P131,covered
Q5397876,Q65007262,1,P17+P131,covered
Q6819616,Q18247357,1,P17+P131,covered
Q13648535,Q130212458,1,P17+P131,covered
Q13648538,Q130212458,1,P17+P131,covered
Q13648587,Q486972,1,P17+P131,covered
Q13648587,Q130212458,1,P17+P131,covered
Q20485884,Q8502,1,P17_only,covered
Q27351815,Q8502,1,P17_only,covered
Q27351815,Q46831,1,P17_only,covered
Q18508934,Q484652,1,P17_only,covered
Q20098174,Q4414032,1,P17+P131,covered
Q30972933,Q4414032,1,P17+P131,covered
Q30975233,Q4414032,1,P17+P131,covered
Q56366890,Q4414032,1,P17+P131,covered
Q56367341,Q4414032,1,P17+P131,covered
Q56367649,Q4414032,1,P17+P131,covered
Q18405567,Q486972,1,P17+P131,covered
Q18405567,Q130212458,1,P17+P131,covered
Q20484915,Q8502,1,P17_only,covered
Q25490231,Q32815,1,P17_only,covered
Q724367,Q8502,1,P131_only,covered
Q724367,Q1959314,1,P131_only,covered
Q20485935,Q8502,1,P17_only,covered
Q20485941,Q4022,1,P17_only,covered
Q20486109,Q4022,1,P17+P131,covered
Q20486113,Q8502,1,P17_only,covered
Q32191111,Q4022,1,P17+P131,covered
Q32200610,Q23397,1,P17_only,covered
Q4075737,Q62447,1,P17_only,covered
Q4177927,Q130212458,1,P17+P131,covered
Q20485998,Q4022,1,P17_only,covered
Q20486003,Q4022,1,P17_only,covered
Q20486102,Q4022,1,P17_only,covered
Q20486104,Q4022,1,P17_only,covered
Q20486106,Q23397,1,P17_only,covered
Q20486107,Q8502,1,P17_only,covered
Q20486108,Q4022,1,P17_only,covered
Q98073063,Q4022,1,P131_only,covered
Q1072092,Q641226,1,P17+P131,covered
Q1072092,Q12019965,1,P17+P131,covered
Q1182841,Q58863414,1,P17_only,covered
Q1752240,Q1345712,1,P17_only,covered
Q4220031,Q4022,1,P17_only,covered
Q4393618,Q7278,1,P17_only,covered
Q4810533,Q43229,1,P17_only,covered
Q4810533,Q122329178,1,P17_only,covered
Q11977463,Q43229,1,P17_only,covered
Q11977463,Q484652,1,P17_only,covered
Q16653151,Q46622,1,P17_only,covered
Q18697048,Q4022,1,P17+P131,covered
Q20485717,Q8502,1,P17_only,covered
Q20485826,Q1197685,1,P17_only,covered
Q20485826,Q1445650,1,P17_only,covered
Q20485892,Q8502,1,P17_only,covered
Q20485972,Q23397,1,P17_only,covered
Q20485975,Q4022,1,P17_only,covered
Q20485991,Q4022,1,P17_only,covered
Q20486074,Q4022,1,P17_only,covered
Q20486080,Q8502,1,P17_only,covered
Q27354433,Q23397,1,P17_only,covered
Q31195478,Q4022,1,P17_only,covered
Q55833286,Q4022,1,P17_only,covered
Q16431929,Q8502,1,P17+P131,covered
Q16431929,Q207326,1,P17+P131,covered
Q16692215,Q4414032,1,P17+P131,covered
Q20485727,Q4022,1,P17_only,covered
Q56367031,Q4414032,1,P17+P131,covered
Q111943842,Q188055,1,P17_only,covered
Q32184121,Q4022,1,P17_only,covered
Q32184297,Q4022,1,P17+P131,covered
Q13665042,Q130212458,1,P17+P131,covered
Q20485712,Q4022,1,P17_only,covered
Q20485722,Q4022,1,P17_only,covered
Q20485743,Q4022,1,P17_only,covered
Q20098439,Q4414032,1,P17+P131,covered
Q20485839,Q4022,1,P17_only,covered
Q31195481,Q4022,1,P17_only,covered
Q32185088,Q4022,1,P17_only,covered
Q12576936,Q23397,1,P17_only,covered
Q13648402,Q130212458,1,P17+P131,covered
Q20484668,Q7692354,1,P17+P131,covered
Q20485915,Q4022,1,P17_only,covered
Q20485951,Q8502,1,P17_only,covered
Q20485953,Q8502,1,P17_only,covered
Q20485982,Q23397,1,P17_only,covered
Q20485985,Q8502,1,P17_only,covered
Q20485988,Q4022,1,P17_only,covered
Q20486128,Q4022,1,P17_only,covered
Q20486148,Q131681,1,P17_only,covered
Q20486176,Q4022,1,P17_only,covered
Q20486178,Q4022,1,P17_only,covered
Q20486208,Q8502,1,P17_only,covered
Q20486216,Q23397,1,P17_only,covered
Q20486223,Q4022,1,P17_only,covered
Q20486228,Q4022,1,P17_only,covered
Q20486229,Q8502,1,P17_only,covered
Q20486298,Q23397,1,P17_only,covered
Q20486299,Q8502,1,P17_only,covered
Q20486301,Q4022,1,P17+P131,covered
Q23958897,Q4022,1,P17_only,covered
Q32190953,Q4022,1,P17_only,covered
Q32191586,Q4022,1,P17+P131,covered
Q23958902,Q4022,1,P17_only,covered
Q25504269,Q839954,1,P17_only,covered
Q13643379,Q130212458,1,P17+P131,covered
Q289474,Q34442,1,P17_only,covered
Q493937,Q34442,1,P17_only,covered
Q16433519,Q24354,1,P17+P131,covered
Q16676999,Q130212458,1,P17+P131,covered
Q12108702,Q46831,1,P17_only,covered
Q16652088,Q12104567,1,P17+P131,covered
Q20484345,Q35112127,1,P17+P131,covered
Q20485750,Q4022,1,P17_only,covered
Q20485753,Q34379419,1,P17_only,covered
Q20485754,Q8502,1,P17+P131,covered
Q20485757,Q4022,1,P17_only,covered
Q20485855,Q4022,1,P17_only,covered
Q20485859,Q4022,1,P17_only,covered
Q20486136,Q8502,1,P17_only,covered
Q20486273,Q4022,1,P17_only,covered
Q20486274,Q4022,1,P17_only,covered
Q20486293,Q4022,1,P17_only,covered
Q20486295,Q4022,1,P17_only,covered
Q4349267,Q130212458,1,P17+P131,covered
Q4465695,Q3918,1,P17+P131,covered
Q16661883,Q4022,1,P17+P131,covered
Q20485807,Q4022,1,P17_only,covered
Q20485809,Q8502,1,P17_only,covered
Q20485813,Q8502,1,P17_only,covered
Q20485929,Q8502,1,P17_only,covered
Q20485932,Q4022,1,P17_only,covered
Q20485966,Q23397,1,P17_only,covered
Q20486050,Q8502,1,P17_only,covered
Q20486052,Q4022,1,P17_only,covered
Q4126508,Q15104915,1,P17_only,covered
Q17749594,Q130212458,1,P17+P131,covered
Q20486045,Q8502,1,P17_only,covered
Q20486049,Q8502,1,P17_only,covered
Q20486053,Q8502,1,P17_only,covered
Q20486061,Q4022,1,P17_only,covered
Q20486062,Q4022,1,P17_only,covered
Q16683453,Q130212458,1,P17+P131,covered
Q20486065,Q8502,1,P17_only,covered
Q20486066,Q8502,1,P17_only,covered
Q20486067,Q8502,1,P17_only,covered
Q20486068,Q8502,1,P17_only,covered
Q20486069,Q8502,1,P17_only,covered
Q20486072,Q23397,1,P17_only,covered
Q20486093,Q8502,1,P17_only,covered
Q20486095,Q8502,1,P17_only,covered
Q20486220,Q8502,1,P17_only,covered
Q20486296,Q4022,1,P17_only,covered
Q20486059,Q8502,1,P17_only,covered
Q20486172,Q8502,1,P17_only,covered
Q20486180,Q8502,1,P17_only,covered
Q20486181,Q8502,1,P17_only,covered
Q20486183,Q8502,1,P17_only,covered
Q20486184,Q8502,1,P17_only,covered
Q20486188,Q8502,1,P17_only,covered
Q20486190,Q8502,1,P17_only,covered
Q20486191,Q8502,1,P17_only,covered
Q20486192,Q8502,1,P17_only,covered
Q20486193,Q8502,1,P17_only,covered
Q20486195,Q8502,1,P17_only,covered
Q20486196,Q8502,1,P17_only,covered
Q20486197,Q8502,1,P17_only,covered
Q20486205,Q8502,1,P17_only,covered
Q32193647,Q4022,1,P17_only,covered
Q20486027,Q8502,1,P17_only,covered
Q20486030,Q8502,1,P17_only,covered
Q20486032,Q8502,1,P17_only,covered
Q20486034,Q8502,1,P17_only,covered
Q20486081,Q8502,1,P17_only,covered
Q20486084,Q8502,1,P17_only,covered
Q20486086,Q8502,1,P17_only,covered
Q20486087,Q8502,1,P17_only,covered
Q20486200,Q8502,1,P17_only,covered
Q20486201,Q8502,1,P17_only,covered
Q20486203,Q8502,1,P17_only,covered
Q20486206,Q8502,1,P17_only,covered
Q32210193,Q4022,1,P131_only,covered
Q20485811,Q8502,1,P17_only,covered
Q20485822,Q8502,1,P17_only,covered
Q20485828,Q8502,1,P17_only,covered
Q20485871,Q4022,1,P17+P131,covered
Q20485955,Q8502,1,P17_only,covered
Q27824504,Q4022,1,P17_only,covered
Q32211800,Q4022,1,P17+P131,covered
Q20484046,Q130212458,1,P17+P131,covered
Q12566697,Q4022,1,P17_only,covered
Q21515194,Q4022,1,P17_only,covered
Q13648483,Q130212458,1,P17+P131,covered
Q16717756,Q130212458,1,P17+P131,covered
Q27348395,Q39594,1,P17+P131,covered
Q4454821,Q4022,1,P17_only,covered
Q20485911,Q4022,1,P17_only,covered
Q20486098,Q4022,1,P17_only,covered
Q20486118,Q8502,1,P17_only,covered
Q20486130,Q8502,1,P17_only,covered
Q20486131,Q8502,1,P17_only,covered
Q20486132,Q8502,1,P17_only,covered
Q20486133,Q8502,1,P17_only,covered
Q20486135,Q8502,1,P17_only,covered
Q32214512,Q4022,1,P17_only,covered
Q20486060,Q34379419,1,P17_only,covered
Q20485026,Q8502,1,P17_only,covered
Q20485030,Q8502,1,P17_only,covered
Q20485034,Q8502,1,P17_only,covered
Q20486230,Q4022,1,P17_only,covered
Q1569210,Q7278,1,P17_only,covered
Q20486013,Q8502,1,P17_only,covered
Q20486015,Q8502,1,P17_only,covered
Q20486150,Q8502,1,P17_only,covered
Q20486151,Q8502,1,P17_only,covered
Q20486152,Q8502,1,P17_only,covered
Q20486253,Q8502,1,P17_only,covered
Q114171043,Q841654,1,P17_only,covered
Q327162,Q34442,1,P17_only,covered
Q649131,Q34442,1,P17_only,covered
Q1118139,Q4022,1,P17+P131,covered
Q13653115,Q130212458,1,P131_only,covered
Q20486090,Q8502,1,P17_only,covered
Q20486239,Q8502,1,P17_only,covered
Q20486259,Q8502,1,P17_only,covered
Q20486269,Q4022,1,P17_only,covered
Q20485385,Q8502,1,P131_only,covered
Q20486058,Q8502,1,P17_only,covered
Q32193367,Q4022,1,P17+P131,covered
Q20485732,Q23397,1,P17_only,covered
Q20485737,Q8502,1,P17_only,covered
Q20485740,Q4022,1,P17_only,covered
Q3024359,Q928830,1,P17+P131,covered
Q3024359,Q22808403,1,P17+P131,covered
Q3024377,Q928830,1,P17+P131,covered
Q3024377,Q22808403,1,P17+P131,covered
Q4408837,Q928830,1,P17+P131,covered
Q4408837,Q22808403,1,P17+P131,covered
Q16701902,Q486972,1,P17+P131,covered
Q16701902,Q130212458,1,P17+P131,covered
Q20485778,Q8502,1,P17_only,covered
Q20484578,Q8502,1,P17_only,covered
Q4700025,Q4022,1,P17_only,covered
Q12661980,Q23397,1,P17+P131,covered
Q12661980,Q23790,1,P17+P131,covered
Q12661980,Q112537478,1,P17+P131,covered
Q20486159,Q8502,1,P17_only,covered
Q20486162,Q23397,1,P17_only,covered
Q20486211,Q23397,1,P17_only,covered
Q27351933,Q23397,1,P17_only,covered
Q27352080,Q23397,1,P17_only,covered
Q20484606,Q4022,1,P17+P131,covered
Q20485956,Q8502,1,P17_only,covered
Q1131855,Q188451,1,P17_only,covered
Q1131855,Q75054287,1,P17_only,covered
Q1804795,Q1364302,1,P17_only,covered
Q1804795,Q137794598,1,P17_only,covered
Q4294837,Q1241288,1,P17_only,covered
Q4294837,Q137794598,1,P17_only,covered
Q9161479,Q4022,1,P17+P131,covered
Q19405533,Q1519799,1,P131_only,covered
Q20484599,Q8502,1,P17_only,covered
Q20484607,Q8502,1,P17_only,covered
Q20485785,Q8502,1,P17_only,covered
Q20485789,Q8502,1,P17_only,covered
Q20486265,Q8502,1,P17_only,covered
Q4069000,Q4022,1,P17+P131,covered
Q12535176,Q130212458,1,P17+P131,covered
Q16272411,Q130212458,1,P131_only,covered
Q16272499,Q130212458,1,P17+P131,covered
Q16273183,Q486972,1,P17+P131,covered
Q16273183,Q130212458,1,P17+P131,covered
Q16273901,Q130212458,1,P17+P131,covered
Q16274294,Q130212458,1,P17+P131,covered
Q16274394,Q130212458,1,P17+P131,covered
Q16434227,Q130212458,1,P17+P131,covered
Q16532237,Q130212458,1,P131_only,covered
Q16533247,Q130212458,1,P131_only,covered
Q16537062,Q130212458,1,P131_only,covered
Q16648394,Q130212458,1,P17+P131,covered
Q16650849,Q130212458,1,P17+P131,covered
Q16662726,Q486972,1,P17+P131,covered
Q16662726,Q130212458,1,P17+P131,covered
Q16662842,Q130212458,1,P17+P131,covered
Q16663018,Q130212458,1,P17+P131,covered
Q19560456,Q130212458,1,P131_only,covered
Q20098126,Q4414032,1,P17+P131,covered
Q20484889,Q4414032,1,P17+P131,covered
Q20486147,Q4022,1,P17_only,covered
Q25451582,Q327333,1,P17_only,covered
Q25451582,Q935741,1,P17_only,covered
Q27972277,Q7278,1,P17_only,covered
Q12552706,Q130212458,1,P17+P131,covered
Q12575493,Q130212458,1,P17+P131,covered
Q13359362,Q130212458,1,P131_only,covered
Q13359436,Q130212458,1,P131_only,covered
Q13359437,Q486972,1,P131_only,covered
Q13359437,Q130212458,1,P131_only,covered
Q13648061,Q130212458,1,P17+P131,covered
Q13648204,Q130212458,1,P17+P131,covered
Q13648387,Q130212458,1,P17+P131,covered
Q13648391,Q130212458,1,P17+P131,covered
Q13648455,Q130212458,1,P17+P131,covered
Q13648951,Q130212458,1,P17+P131,covered
Q13648956,Q130212458,1,P17+P131,covered
Q13649037,Q130212458,1,P17+P131,covered
Q13649050,Q130212458,1,P17+P131,covered
Q13649056,Q130212458,1,P17+P131,covered
Q13649058,Q130212458,1,P17+P131,covered
Q13649062,Q130212458,1,P17+P131,covered
Q16663118,Q130212458,1,P17+P131,covered
Q16664435,Q130212458,1,P17+P131,covered
Q16664651,Q130212458,1,P17+P131,covered
Q16665762,Q486972,1,P17+P131,covered
Q16665762,Q130212458,1,P17+P131,covered
Q16666393,Q130212458,1,P17+P131,covered
Q16669240,Q130212458,1,P17+P131,covered
Q16669476,Q130212458,1,P17+P131,covered
Q16682616,Q130212458,1,P17+P131,covered
Q16694917,Q486972,1,P17+P131,covered
Q16694917,Q130212458,1,P17+P131,covered
Q16703299,Q130212458,1,P17+P131,covered
Q16704274,Q130212458,1,P17+P131,covered
Q16704300,Q130212458,1,P17+P131,covered
Q16708226,Q130212458,1,P17+P131,covered
Q18405670,Q33506,1,P17+P131,covered
Q20484572,Q8502,1,P17_only,covered
Q20484576,Q8502,1,P17_only,covered
Q16655427,Q130212458,1,P17+P131,covered
Q16706549,Q10354598,1,P17+P131,covered
Q20098248,Q4414032,1,P17+P131,covered
Q20485719,Q8502,1,P17_only,covered
Q28669223,Q486972,1,P17_only,covered
Q28669223,Q130212458,1,P17_only,covered
Q12684123,Q130212458,1,P17+P131,covered
Q13359485,Q130212458,1,P131_only,covered
Q13648829,Q130212458,1,P17+P131,covered
Q13648905,Q130212458,1,P17+P131,covered
Q13648907,Q130212458,1,P17+P131,covered
Q13649034,Q130212458,1,P17+P131,covered
Q13649039,Q130212458,1,P17+P131,covered
Q13649048,Q130212458,1,P17+P131,covered
Q13649060,Q130212458,1,P17+P131,covered
Q13649083,Q130212458,1,P17+P131,covered
Q13649093,Q130212458,1,P17+P131,covered
Q13649101,Q130212458,1,P17+P131,covered
Q13649108,Q130212458,1,P17+P131,covered
Q13649109,Q130212458,1,P17+P131,covered
Q13649113,Q130212458,1,P17+P131,covered
Q13649118,Q130212458,1,P17+P131,covered
Q13649120,Q130212458,1,P17+P131,covered
Q13649135,Q130212458,1,P17+P131,covered
Q13649141,Q130212458,1,P17+P131,covered
Q13649150,Q130212458,1,P17+P131,covered
Q13649152,Q130212458,1,P17+P131,covered
Q13649153,Q130212458,1,P17+P131,covered
Q13649157,Q130212458,1,P17+P131,covered
Q13649159,Q130212458,1,P17+P131,covered
Q16434510,Q4022,1,P17_only,covered
Q4109062,Q37002670,1,P17_only,covered
Q4200197,Q486972,1,P17+P131,covered
Q4200197,Q130212458,1,P17+P131,covered
Q13649097,Q130212458,1,P17+P131,covered
Q13649106,Q130212458,1,P17+P131,covered
Q13649122,Q130212458,1,P17+P131,covered
Q13649126,Q130212458,1,P17+P131,covered
Q13649128,Q130212458,1,P17+P131,covered
Q13649139,Q130212458,1,P17+P131,covered
Q13649161,Q130212458,1,P17+P131,covered
Q19360416,Q24069004,1,P17_only,covered
Q20484563,Q8502,1,P17_only,covered
Q20484567,Q8502,1,P17_only,covered
Q20485112,Q8502,1,P131_only,covered
Q20486036,Q8502,1,P17_only,covered
Q20486166,Q8502,1,P17_only,covered
Q13649089,Q130212458,1,P17+P131,covered
Q13649111,Q130212458,1,P17+P131,covered
Q13649115,Q130212458,1,P17+P131,covered
Q13649143,Q130212458,1,P17+P131,covered
Q13649145,Q130212458,1,P17+P131,covered
Q20486038,Q8502,1,P17_only,covered
Q20486144,Q8502,1,P17_only,covered
Q4505941,Q130212458,1,P17+P131,covered
Q13359365,Q130212458,1,P131_only,covered
Q13359470,Q130212458,1,P131_only,covered
Q13649793,Q130212458,1,P17+P131,covered
Q13649799,Q130212458,1,P17+P131,covered
Q13649803,Q130212458,1,P17+P131,covered
Q13649811,Q130212458,1,P17+P131,covered
Q13649822,Q130212458,1,P17+P131,covered
Q13649828,Q130212458,1,P17+P131,covered
Q13655711,Q130212458,1,P17+P131,covered
Q18404753,Q192350,1,P17_only,covered
Q20486055,Q8502,1,P17_only,covered
Q25504425,Q4022,1,P17+P131,covered
Q25504425,Q4366834,1,P17+P131,covered
Q20484803,Q100282728,1,P17+P131,covered
Q20486279,Q8502,1,P17_only,covered
Q13643819,Q130212458,1,P17+P131,covered
Q13649801,Q130212458,1,P17+P131,covered
Q13649844,Q130212458,1,P17+P131,covered
Q32215616,Q4022,1,P17_only,covered
Q4086696,Q1616075,1,P17_only,covered
Q20486260,Q4022,1,P17_only,covered
Q20486261,Q4022,1,P17_only,covered
Q20486262,Q34379419,1,P17_only,covered
Q20486282,Q4022,1,P17_only,covered
Q20486294,Q486972,1,P17+P131,covered
Q20486294,Q130212458,1,P17+P131,covered
Q32191037,Q4022,1,P17_only,covered
Q4243755,Q27020041,1,P17_only,covered
Q13664182,Q130212458,1,P17+P131,covered
Q20485767,Q8502,1,P17_only,covered
Q20485772,Q8502,1,P17_only,covered
Q4243757,Q27020041,1,P17_only,covered
Q4243758,Q27020041,1,P17_only,covered
Q4243759,Q27020041,1,P17_only,covered
Q4243760,Q27020041,1,P17_only,covered
Q4243763,Q27020041,1,P17_only,covered
