qid,has_kkwiki,p21,p21_group
Q109493950,1,Q6581072,Q6581072
Q109493971,1,Q6581097,Q6581097
Q109494332,0,Q6581097,Q6581097
Q109494854,0,Q6581097,Q6581097
Q109495457,1,Q6581097,Q6581097
Q109495821,0,Q6581097,Q6581097
Q109495988,0,Q6581097,Q6581097
Q109499085,0,Q6581097,Q6581097
Q109502181,0,Q6581097,Q6581097
Q109514106,0,Q6581097,Q6581097
Q109518253,0,Q6581097,Q6581097
Q109545594,0,Q6581097,Q6581097
Q109563001,1,Q6581072,Q6581072
Q109649067,0,Q6581097,Q6581097
Q109658698,0,Q6581097,Q6581097
Q109769406,0,Q6581072,Q6581072
Q109907285,0,Q6581072,Q6581072
Q109908529,0,Q6581072,Q6581072
Q110114037,1,Q6581097,Q6581097
Q110114060,1,Q6581072,Q6581072
Q110114130,1,Q6581097,Q6581097
Q110114293,1,Q6581097,Q6581097
Q110116486,1,Q6581097,Q6581097
Q110116535,1,Q6581097,Q6581097
Q110116574,1,Q6581097,Q6581097
Q110118112,0,,MISSING
Q110245195,0,Q6581097,Q6581097
Q110251032,0,Q6581097,Q6581097
Q110252460,0,Q6581072,Q6581072
Q110269905,0,Q6581072,Q6581072
Q110287122,0,Q6581097,Q6581097
Q110357540,0,Q6581072,Q6581072
Q110403853,0,Q6581097,Q6581097
Q110434889,1,Q6581097,Q6581097
Q110435609,0,Q6581097,Q6581097
Q110438140,0,Q6581097,Q6581097
Q110481927,1,Q6581097,Q6581097
Q110529924,1,Q6581097,Q6581097
Q110538671,0,Q6581072,Q6581072
Q110556854,1,Q6581072,Q6581072
Q110580558,0,Q6581097,Q6581097
Q110584294,0,Q6581072,Q6581072
Q110590136,1,Q6581097,Q6581097
Q110632143,0,Q6581097,Q6581097
Q110695520,0,Q6581072,Q6581072
Q110721782,1,Q6581097,Q6581097
Q110779673,0,Q6581097,Q6581097
Q110814229,0,Q6581072,Q6581072
Q110818863,0,Q6581097,Q6581097
Q110825847,1,Q6581097,Q6581097
Q110872289,0,Q6581097,Q6581097
Q110872491,0,Q6581097,Q6581097
Q110872512,0,Q6581097,Q6581097
Q110872621,0,Q6581097,Q6581097
Q110899937,1,Q6581097,Q6581097
Q110901037,1,Q6581097,Q6581097
Q110910581,1,Q6581097,Q6581097
Q110910968,1,Q6581097,Q6581097
Q110918271,1,Q6581097,Q6581097
Q110933728,0,Q6581097,Q6581097
Q110940886,1,Q6581097,Q6581097
Q110949341,1,Q6581097,Q6581097
Q110955574,0,Q6581097,Q6581097
Q110970393,0,Q6581097,Q6581097
Q110970411,0,Q6581097,Q6581097
Q110972525,0,Q6581097,Q6581097
Q110983635,0,Q6581072,Q6581072
Q110992629,0,Q6581097,Q6581097
Q111009909,1,Q6581097,Q6581097
Q111017795,0,Q6581097,Q6581097
Q111032969,0,Q6581097,Q6581097
Q111064086,0,Q6581097,Q6581097
Q111081927,0,Q6581097,Q6581097
Q111194688,0,Q6581097,Q6581097
Q111203333,0,Q6581097,Q6581097
Q111203849,0,Q6581097,Q6581097
Q111204030,0,Q6581097,Q6581097
Q111204155,1,Q6581097,Q6581097
Q111205481,1,Q6581097,Q6581097
Q111219121,1,Q6581097,Q6581097
Q111237789,1,Q6581097,Q6581097
Q111239725,1,Q6581097,Q6581097
Q111241503,1,Q6581097,Q6581097
Q111241663,1,Q6581097,Q6581097
Q111248736,0,Q6581097,Q6581097
Q111251484,0,Q6581072,Q6581072
Q111252256,0,Q6581072,Q6581072
Q111255264,0,Q6581097,Q6581097
Q111263559,0,Q6581097,Q6581097
Q111269797,0,Q6581097,Q6581097
Q111281214,1,Q6581097,Q6581097
Q111281389,0,Q6581072,Q6581072
Q111281398,0,Q6581097,Q6581097
Q111281553,0,Q6581097,Q6581097
Q111283889,0,Q6581097,Q6581097
Q111284748,0,Q6581097,Q6581097
Q111285542,0,Q6581097,Q6581097
Q111286568,1,Q6581097,Q6581097
Q111295980,0,Q6581097,Q6581097
Q111302461,0,Q6581097,Q6581097
Q111307686,0,Q6581097,Q6581097
Q111310711,0,Q6581097,Q6581097
Q111312173,0,Q6581097,Q6581097
Q111317374,1,Q6581097,Q6581097
Q111317666,1,Q6581097,Q6581097
Q111335262,1,Q6581097,Q6581097
Q111335865,0,Q6581097,Q6581097
Q111337863,0,Q6581097,Q6581097
Q111338018,0,Q6581097,Q6581097
Q111338072,0,Q6581097,Q6581097
Q111346317,0,Q6581097,Q6581097
Q111346872,0,Q6581097,Q6581097
Q111349245,0,Q6581097,Q6581097
Q111356048,0,Q6581097,Q6581097
Q111356181,0,Q6581097,Q6581097
Q111359604,0,Q6581097,Q6581097
Q111359788,0,Q6581097,Q6581097
Q111360314,0,Q6581097,Q6581097
Q111360425,0,Q6581097,Q6581097
Q111366068,0,Q6581097,Q6581097
Q111366379,0,Q6581097,Q6581097
Q111366499,0,Q6581097,Q6581097
Q111372382,0,Q6581097,Q6581097
Q111372428,0,Q6581097,Q6581097
Q111384094,0,Q6581097,Q6581097
Q111384221,0,Q6581097,Q6581097
Q111384360,0,Q6581097,Q6581097
Q111394360,0,Q6581097,Q6581097
Q111396039,0,Q6581097,Q6581097
Q111411754,0,Q6581097,Q6581097
Q111437123,0,Q6581097,Q6581097
Q111437250,0,Q6581097,Q6581097
Q111438502,0,Q6581097,Q6581097
Q111438562,0,Q6581097,Q6581097
Q111438681,0,Q6581097,Q6581097
Q111467470,0,Q6581072,Q6581072
Q111473160,0,Q6581072,Q6581072
Q111473810,0,Q6581097,Q6581097
Q111488719,0,Q6581097,Q6581097
Q111534385,0,Q6581097,Q6581097
Q111538776,0,Q6581097,Q6581097
Q111549401,1,Q6581097,Q6581097
Q111567742,1,Q6581097,Q6581097
Q111575747,0,Q6581097,Q6581097
Q111584968,0,Q6581097,Q6581097
Q111589646,0,Q6581097,Q6581097
Q111678297,0,Q6581097,Q6581097
Q111692846,0,Q6581097,Q6581097
Q111693574,1,Q6581097,Q6581097
Q111693674,0,Q6581097,Q6581097
Q111698970,0,Q6581097,Q6581097
Q111709181,1,Q6581097,Q6581097
Q111817763,0,Q6581072,Q6581072
Q111822284,0,Q6581097,Q6581097
Q111828290,0,Q6581072,Q6581072
Q111848652,0,Q6581097,Q6581097
Q111906837,0,Q6581097,Q6581097
Q111988653,0,Q6581097,Q6581097
Q112031288,0,Q6581097,Q6581097
Q112107653,0,Q6581097,Q6581097
Q112112856,0,Q6581097,Q6581097
Q112118352,0,Q6581097,Q6581097
Q123504247,0,Q6581072,Q6581072
Q123504250,0,Q6581072,Q6581072
Q123504251,0,Q6581072,Q6581072
Q123504248,0,Q6581072,Q6581072
Q123504254,0,Q6581072,Q6581072
Q123504255,0,Q6581097,Q6581097
Q123504252,0,Q6581097,Q6581097
Q123504253,0,Q6581097,Q6581097
Q123504258,0,Q6581097,Q6581097
Q123504259,0,Q6581072,Q6581072
Q123504256,0,Q6581072,Q6581072
Q123504257,0,Q6581097,Q6581097
Q123504262,0,Q6581097,Q6581097
Q123504263,0,Q6581072,Q6581072
Q123504260,0,Q6581097,Q6581097
Q123504261,0,Q6581097,Q6581097
Q123504266,0,Q6581097,Q6581097
Q123504267,0,Q6581072,Q6581072
Q123504264,0,Q6581097,Q6581097
Q123504265,0,Q6581072,Q6581072
Q123504270,0,Q6581097,Q6581097
Q123504271,0,Q6581097,Q6581097
Q123504268,0,Q6581097,Q6581097
Q123504269,0,Q6581072,Q6581072
Q123504274,0,Q6581072,Q6581072
Q123504275,0,Q6581072,Q6581072
Q123504272,0,Q6581097,Q6581097
Q123504278,0,Q6581097,Q6581097
Q123504279,0,Q6581072,Q6581072
Q123504276,0,Q6581097,Q6581097
Q123504277,0,Q6581072,Q6581072
Q123504282,0,Q6581097,Q6581097
Q123504283,0,Q6581097,Q6581097
Q123504280,0,Q6581072,Q6581072
Q123504281,0,Q6581097,Q6581097
Q123504286,0,Q6581097,Q6581097
Q123504287,0,Q6581072,Q6581072
Q123504284,0,Q6581097,Q6581097
Q123504285,0,Q6581072,Q6581072
Q123504290,0,Q6581097,Q6581097
Q123504291,0,Q6581072,Q6581072
Q123504288,0,Q6581072,Q6581072
Q123504289,0,Q6581097,Q6581097
Q123504294,0,Q6581097,Q6581097
Q123504292,0,Q6581072,Q6581072
Q123504293,0,Q6581097,Q6581097
Q123504296,0,Q6581097,Q6581097
Q123504297,0,Q6581097,Q6581097
Q123504302,0,Q6581072,Q6581072
Q123504303,0,Q6581072,Q6581072
Q123504301,0,Q6581097,Q6581097
Q123504306,0,Q6581097,Q6581097
Q123504307,0,Q6581097,Q6581097
Q123504310,0,Q6581097,Q6581097
Q123504311,0,Q6581097,Q6581097
Q123504309,0,Q6581097,Q6581097
Q123504314,0,Q6581097,Q6581097
Q123504315,0,Q6581097,Q6581097
Q123504312,0,Q6581072,Q6581072
Q123504313,0,Q6581072,Q6581072
Q123504318,0,Q6581097,Q6581097
Q123504319,0,Q6581097,Q6581097
Q123504316,0,Q6581072,Q6581072
Q123504317,0,Q6581097,Q6581097
Q123504322,0,Q6581097,Q6581097
Q123504323,0,Q6581097,Q6581097
Q123504320,0,Q6581097,Q6581097
Q123504321,0,Q6581072,Q6581072
Q123504324,0,Q6581097,Q6581097
Q123505270,0,Q6581072,Q6581072
Q123505271,0,Q6581097,Q6581097
Q123505268,0,Q6581097,Q6581097
Q123505269,0,Q6581097,Q6581097
Q123505274,0,Q6581097,Q6581097
Q123505275,0,Q6581072,Q6581072
Q123505272,0,Q6581097,Q6581097
Q123505273,0,Q6581097,Q6581097
Q123505278,0,Q6581097,Q6581097
Q123505279,0,Q6581072,Q6581072
Q123505276,0,Q6581097,Q6581097
Q123505277,0,Q6581072,Q6581072
Q123505282,0,Q6581097,Q6581097
Q123505283,0,Q6581097,Q6581097
Q123505280,0,Q6581097,Q6581097
Q123505281,0,Q6581097,Q6581097
Q123505286,0,Q6581097,Q6581097
Q123505287,0,Q6581097,Q6581097
Q123505284,0,Q6581097,Q6581097
Q123505285,0,Q6581072,Q6581072
Q123505291,0,Q6581072,Q6581072
Q123505288,0,Q6581097,Q6581097
Q123505289,0,Q6581097,Q6581097
Q123514167,0,Q6581097,Q6581097
Q123553054,0,Q6581097,Q6581097
Q123553065,0,Q6581097,Q6581097
Q123735173,1,Q6581097,Q6581097
Q123909225,0,Q6581097,Q6581097
Q123938382,1,Q6581097,Q6581097
Q123945441,0,Q6581072,Q6581072
Q123972835,0,Q6581072,Q6581072
Q124034046,0,Q6581097,Q6581097
Q124035209,0,Q6581097,Q6581097
Q124248767,0,Q6581097,Q6581097
Q124248770,0,Q6581097,Q6581097
Q124248771,0,Q6581097,Q6581097
Q124248782,0,Q6581097,Q6581097
Q124248781,0,Q6581097,Q6581097
Q124249133,1,Q6581097,Q6581097
Q124249344,0,Q6581097,Q6581097
Q124249354,0,Q6581097,Q6581097
Q124249352,0,Q6581097,Q6581097
Q124255650,0,Q6581072,Q6581072
Q124255649,0,Q6581072,Q6581072
Q124255652,0,Q6581072,Q6581072
Q124255661,0,Q6581072,Q6581072
Q124255666,0,Q6581072,Q6581072
Q124259330,0,Q6581097,Q6581097
Q124287722,0,Q6581097,Q6581097
Q124287721,0,Q6581097,Q6581097
Q124287727,0,Q6581097,Q6581097
Q124287754,0,Q6581097,Q6581097
Q124289564,0,Q6581097,Q6581097
Q124289823,0,Q6581097,Q6581097
Q124290103,0,Q6581097,Q6581097
Q124314491,0,Q6581097,Q6581097
Q124316390,0,Q6581097,Q6581097
Q124322552,0,Q6581072,Q6581072
Q124323417,0,Q6581097,Q6581097
Q124353680,1,Q6581097,Q6581097
Q124360923,0,Q6581097,Q6581097
Q124424106,0,Q6581097,Q6581097
Q124436646,1,Q6581097,Q6581097
Q124468046,1,Q6581097,Q6581097
Q124468072,1,Q6581072,Q6581072
Q124528454,0,Q6581072,Q6581072
Q124544988,0,Q6581097,Q6581097
Q124556055,0,Q6581072,Q6581072
Q124562020,0,Q6581097,Q6581097
Q124568874,0,Q6581097,Q6581097
Q124616827,0,Q6581072,Q6581072
Q124616956,0,Q6581072,Q6581072
Q124617021,0,Q6581072,Q6581072
Q124617038,0,Q6581072,Q6581072
Q124630789,0,Q6581097,Q6581097
Q124632044,0,Q6581072,Q6581072
Q124634544,0,Q6581072,Q6581072
Q124634629,0,Q6581072,Q6581072
Q124634641,0,Q6581072,Q6581072
Q124634665,0,Q6581072,Q6581072
Q124634677,0,Q6581072,Q6581072
Q124634754,0,Q6581072,Q6581072
Q124634807,0,Q6581072,Q6581072
Q124634826,0,Q6581072,Q6581072
Q124634982,0,Q6581072,Q6581072
Q124635016,0,Q6581072,Q6581072
Q124635059,0,Q6581072,Q6581072
Q124654053,0,Q6581097,Q6581097
Q124657399,0,Q6581072,Q6581072
Q124709907,0,Q6581097,Q6581097
Q124710113,0,Q6581097,Q6581097
Q124712327,0,Q6581097,Q6581097
Q124721208,0,Q6581072,Q6581072
Q124735904,1,Q6581097,Q6581097
Q124742279,0,Q6581072,Q6581072
Q124752019,0,Q6581097,Q6581097
Q124752166,0,Q6581097,Q6581097
Q124752192,0,Q6581072,Q6581072
Q124753709,1,,MISSING
Q124754241,0,Q6581097,Q6581097
Q124754279,0,Q6581097,Q6581097
Q124754646,0,Q6581072,Q6581072
Q124754648,0,Q6581097,Q6581097
Q124754740,0,Q6581097,Q6581097
Q124754752,0,Q6581097,Q6581097
Q124755927,0,Q6581097,Q6581097
Q124769193,0,Q6581097,Q6581097
Q124769622,0,Q6581097,Q6581097
Q124770586,0,Q6581097,Q6581097
Q124770646,1,Q6581097,Q6581097
Q124771085,0,Q6581097,Q6581097
Q124771167,0,Q6581097,Q6581097
Q124771340,0,Q6581097,Q6581097
Q124771362,0,Q6581097,Q6581097
Q124784919,0,Q6581097,Q6581097
Q124785273,0,Q6581072,Q6581072
Q124790647,0,Q6581072,Q6581072
Q124819236,0,Q6581097,Q6581097
Q124819578,0,Q6581097,Q6581097
Q124820198,0,Q6581097,Q6581097
Q124838874,0,Q6581097,Q6581097
Q124864791,0,Q6581097,Q6581097
Q124911273,0,Q6581072,Q6581072
Q124912899,0,Q6581072,Q6581072
Q124945095,0,Q6581097,Q6581097
Q125007973,0,Q6581097,Q6581097
Q125133733,0,Q6581072,Q6581072
Q125181979,0,Q6581097,Q6581097
Q125189387,0,Q6581072,Q6581072
Q125287418,0,Q6581072,Q6581072
Q125369918,0,Q6581072,Q6581072
Q137592261,0,Q6581097,Q6581097
Q137592272,0,Q6581097,Q6581097
Q137592341,0,Q6581097,Q6581097
Q137592751,0,Q6581072,Q6581072
Q137592818,0,Q6581097,Q6581097
Q137599421,1,,MISSING
Q137599482,1,,MISSING
Q137599568,1,,MISSING
Q137599656,1,,MISSING
Q137605752,1,Q6581097,Q6581097
Q137612754,0,Q6581097,Q6581097
Q137612789,0,Q6581097,Q6581097
Q137641011,0,Q6581097,Q6581097
Q137646910,1,,MISSING
Q137659838,0,Q6581097,Q6581097
Q137660475,1,Q6581097,Q6581097
Q137665715,0,Q6581097,Q6581097
Q137668829,0,Q6581097,Q6581097
Q137669008,1,,MISSING
Q137672708,0,Q6581097,Q6581097
Q137676178,0,Q6581097,Q6581097
Q137696235,0,Q6581072,Q6581072
Q137696943,0,Q6581097,Q6581097
Q137696952,0,Q6581097,Q6581097
Q137697394,1,Q6581072,Q6581072
Q137711654,0,Q6581097,Q6581097
Q137719722,1,,MISSING
Q137723312,0,,MISSING
Q137738855,0,Q6581097,Q6581097
Q137754953,1,,MISSING
Q137755215,1,,MISSING
Q137757158,0,Q6581097,Q6581097
Q137757372,1,,MISSING
Q137763500,1,,MISSING
Q137781240,0,Q6581072,Q6581072
Q137782443,1,,MISSING
Q137802569,0,Q6581097,Q6581097
Q137881326,0,Q6581097,Q6581097
Q137909372,1,Q6581097,Q6581097
Q137918103,0,Q6581097,Q6581097
Q137925249,1,Q6581097,Q6581097
Q138004478,1,,MISSING
Q138012683,0,Q6581072,Q6581072
Q138012892,0,Q6581097,Q6581097
Q138029941,0,Q6581097,Q6581097
Q138035748,0,Q6581097,Q6581097
Q138064576,0,Q6581072,Q6581072
Q138273849,0,Q6581097,Q6581097
Q138297705,0,Q6581097,Q6581097
Q138302916,0,Q6581097,Q6581097
Q138306836,0,Q6581097,Q6581097
Q138315430,0,Q6581072,Q6581072
Q138318540,1,,MISSING
Q138339609,0,Q6581097|Q15145778,Q6581097|Q15145778
Q138339674,0,Q6581072,Q6581072
Q138357406,0,Q6581097,Q6581097
Q138380358,0,Q6581097,Q6581097
Q138391077,0,Q6581072,Q6581072
Q138391085,0,Q6581097,Q6581097
Q138391102,0,Q6581097,Q6581097
Q138391110,0,Q6581097,Q6581097
Q138410676,0,Q6581072,Q6581072
Q138411598,0,Q6581097,Q6581097
Q138412311,0,Q6581097,Q6581097
Q138420205,0,Q6581072,Q6581072
Q138425229,0,Q6581097,Q6581097
Q138445519,0,Q6581097,Q6581097
Q138454353,0,Q6581097,Q6581097
Q138506775,0,Q6581072,Q6581072
Q138589745,0,Q6581097,Q6581097
Q138603577,0,Q6581097,Q6581097
Q138608551,0,Q6581097,Q6581097
Q138609634,0,Q6581097,Q6581097
Q138609994,0,Q6581097,Q6581097
Q138610010,0,Q6581097,Q6581097
Q138610563,0,Q6581097,Q6581097
Q138634535,0,Q6581072,Q6581072
Q138639551,0,Q6581097,Q6581097
Q138639563,0,Q6581097,Q6581097
Q138684401,1,Q6581072,Q6581072
Q138686051,0,Q6581097,Q6581097
Q138748249,0,,MISSING
Q138783201,0,Q6581097,Q6581097
Q138788341,0,Q6581097,Q6581097
Q138833647,0,,MISSING
Q138912111,0,,MISSING
Q139152481,0,Q6581097,Q6581097
Q139251111,0,Q6581072,Q6581072
Q139267243,0,Q6581072,Q6581072
Q139393218,0,Q6581097,Q6581097
Q139393685,0,Q6581097,Q6581097
Q139412773,0,Q6581097,Q6581097
Q139412790,0,Q6581097,Q6581097
Q139438990,0,Q6581072,Q6581072
Q139503343,0,Q6581097,Q6581097
Q139504062,0,,MISSING
Q139554404,0,Q6581072,Q6581072
Q139559748,0,Q6581097,Q6581097
Q139563493,0,Q6581072,Q6581072
Q139576742,0,Q6581097,Q6581097
Q139581663,0,Q6581097,Q6581097
Q139601446,0,Q6581097,Q6581097
Q139620322,0,Q6581097,Q6581097
Q139719363,0,Q6581097,Q6581097
Q139738067,0,Q6581097,Q6581097
Q139742476,0,Q6581097,Q6581097
Q139755060,0,Q6581097,Q6581097
Q139813669,0,Q6581097,Q6581097
Q139825954,0,Q6581072,Q6581072
Q139883629,0,Q6581097,Q6581097
Q139884907,1,Q6581097,Q6581097
Q139919172,0,Q6581072,Q6581072
Q139963511,1,Q6581072,Q6581072
Q139963545,0,Q6581097,Q6581097
Q139963789,0,Q6581097,Q6581097
Q139967583,0,Q6581072,Q6581072
Q139967879,0,Q6581097,Q6581097
Q139968936,0,Q6581097,Q6581097
Q139968974,0,Q6581097,Q6581097
Q139969035,0,Q6581097,Q6581097
Q139969089,0,Q6581097,Q6581097
Q139969130,0,Q6581097,Q6581097
Q139969335,0,Q6581097,Q6581097
Q139970215,0,Q6581072,Q6581072
Q139987991,0,Q6581072,Q6581072
Q140001254,0,Q6581097,Q6581097
Q140007055,0,Q6581097,Q6581097
Q140007080,0,Q6581097,Q6581097
Q140007679,0,,MISSING
Q140011057,0,Q6581072,Q6581072
Q140024256,0,Q6581097,Q6581097
Q140031703,0,Q6581097,Q6581097
Q140042437,0,Q6581097,Q6581097
Q140046070,0,Q6581097,Q6581097
Q140077937,0,Q6581072,Q6581072
Q140101983,0,Q6581097,Q6581097
Q140140251,0,Q6581097,Q6581097
Q140158179,1,Q6581097,Q6581097
Q140194863,1,,MISSING
Q140262669,0,,MISSING
Q140290410,1,,MISSING
Q140310080,1,,MISSING
Q140310100,1,,MISSING
Q140363343,0,Q6581097,Q6581097
Q140465506,0,Q6581097,Q6581097
Q140465566,0,Q6581097,Q6581097
Q140465565,0,Q6581097,Q6581097
Q140468434,0,Q6581072,Q6581072
Q140468435,0,Q6581072,Q6581072
Q140468432,0,Q6581072,Q6581072
Q140468433,0,Q6581072,Q6581072
Q140468438,0,Q6581072,Q6581072
Q140468439,0,Q6581072,Q6581072
Q140468436,0,Q6581072,Q6581072
Q140468437,0,Q6581072,Q6581072
Q140468482,0,Q6581097,Q6581097
Q140468483,0,Q6581097,Q6581097
Q140468481,0,Q6581097,Q6581097
Q140468486,0,Q6581097,Q6581097
Q140468484,0,Q6581097,Q6581097
Q140468494,0,Q6581097,Q6581097
Q140468492,0,Q6581097,Q6581097
Q140472036,0,Q6581097,Q6581097
Q140472058,0,Q6581097,Q6581097
Q140472059,0,Q6581097,Q6581097
Q140480727,0,Q6581097,Q6581097
Q140672282,0,Q6581072,Q6581072
Q140672283,0,Q6581072,Q6581072
Q140672284,0,Q6581072,Q6581072
Q140672285,0,Q6581072,Q6581072
Q140677641,1,Q6581072,Q6581072
Q140685206,0,Q6581097,Q6581097
Q140723002,0,Q6581097,Q6581097
Q140724444,0,Q6581097,Q6581097
Q140837355,0,,MISSING
Q140889673,0,Q6581097,Q6581097
Q140890684,0,Q6581097,Q6581097
Q141005759,0,Q6581097,Q6581097
Q141012749,0,Q6581097,Q6581097
Q141017555,0,Q6581097,Q6581097
Q141067899,0,Q6581097,Q6581097
Q141104143,0,Q6581097,Q6581097
Q141123039,1,Q6581097,Q6581097
Q141135375,0,Q6581097,Q6581097
Q141147806,0,Q6581097,Q6581097
Q141155003,0,Q6581097,Q6581097
Q141157017,0,Q6581097,Q6581097
Q141157844,0,Q6581097,Q6581097
Q112122553,0,Q6581097,Q6581097
Q112122855,0,Q6581097,Q6581097
Q112255018,0,Q6581097,Q6581097
Q112261896,0,Q6581097,Q6581097
Q112262240,0,Q6581097,Q6581097
Q112434203,0,Q6581072,Q6581072
Q112523268,0,Q6581097,Q6581097
Q112668041,0,Q6581097,Q6581097
Q112730998,0,Q6581072,Q6581072
Q112751184,0,Q6581072,Q6581072
Q112842950,0,Q6581097,Q6581097
Q112845231,0,Q6581097,Q6581097
Q112845542,0,Q6581097,Q6581097
Q112864869,0,Q6581097,Q6581097
Q112874891,0,Q6581097,Q6581097
Q112899234,0,Q6581097,Q6581097
Q112921094,0,Q6581097,Q6581097
Q112987813,0,Q6581097,Q6581097
Q112988064,0,Q6581097,Q6581097
Q112988254,0,Q6581097,Q6581097
Q112988379,0,Q6581097,Q6581097
Q112989028,1,Q6581072,Q6581072
Q112989462,1,Q6581097,Q6581097
Q112989754,0,Q6581097,Q6581097
Q112990144,0,Q6581097,Q6581097
Q112990812,0,Q6581097,Q6581097
Q112991646,0,Q6581072,Q6581072
Q112991658,0,Q6581097,Q6581097
Q112991657,1,Q6581097,Q6581097
Q112991664,0,Q6581097,Q6581097
Q112992807,0,Q6581072,Q6581072
Q112992805,1,Q6581072,Q6581072
Q112993797,0,Q6581097,Q6581097
Q112993831,1,Q6581097,Q6581097
Q112994130,0,Q6581072,Q6581072
Q112994389,1,Q6581097,Q6581097
Q112994627,1,Q6581097,Q6581097
Q112994673,0,Q6581097,Q6581097
Q112994776,0,Q6581097,Q6581097
Q112994849,0,Q6581097,Q6581097
Q112996358,0,Q6581097,Q6581097
Q112996365,0,Q6581072,Q6581072
Q113044175,0,Q6581097,Q6581097
Q113076422,0,Q6581097,Q6581097
Q113076831,0,Q6581097,Q6581097
Q113085529,0,Q6581097,Q6581097
Q113086504,0,Q6581097,Q6581097
Q113089530,0,Q6581097,Q6581097
Q113089881,0,Q6581097,Q6581097
Q113111326,0,Q6581097,Q6581097
Q113111530,0,Q6581097,Q6581097
Q113141177,0,Q6581097,Q6581097
Q113162343,0,Q6581097,Q6581097
Q113164116,0,Q6581097,Q6581097
Q113238851,0,Q6581097,Q6581097
Q113266022,0,Q6581097,Q6581097
Q113266045,0,Q6581097,Q6581097
Q113282377,0,Q6581072,Q6581072
Q113289163,0,Q6581097,Q6581097
Q113330036,0,Q6581097,Q6581097
Q113330148,0,Q6581097,Q6581097
Q113367471,0,Q6581097,Q6581097
Q113368651,0,Q6581097,Q6581097
Q113369281,0,Q6581097,Q6581097
Q113456027,0,Q6581097,Q6581097
Q113456712,0,Q6581097,Q6581097
Q113459278,0,Q6581097,Q6581097
Q113494957,0,Q6581097,Q6581097
Q113514960,0,Q6581097,Q6581097
Q113559371,0,Q6581097,Q6581097
Q113565379,0,Q6581097,Q6581097
Q113565528,0,Q6581097,Q6581097
Q113575058,1,Q6581097,Q6581097
Q113625148,0,Q6581097,Q6581097
Q113632694,0,Q6581097,Q6581097
Q113711185,0,Q6581097,Q6581097
Q113716931,0,Q6581097,Q6581097
Q113766419,0,Q6581097,Q6581097
Q113768982,0,Q6581097,Q6581097
Q113773293,1,Q6581097,Q6581097
Q113853839,0,Q6581097,Q6581097
Q113937727,0,Q6581097,Q6581097
Q113962256,0,Q6581097,Q6581097
Q113990509,0,Q6581097,Q6581097
Q114051240,0,Q6581097,Q6581097
Q114135428,0,Q6581097,Q6581097
Q114143256,0,Q6581097,Q6581097
Q114207393,0,Q6581097,Q6581097
Q114244634,0,Q6581097,Q6581097
Q114372793,0,Q6581097,Q6581097
Q114414911,0,Q6581072,Q6581072
Q114427489,0,Q6581097,Q6581097
Q114433962,0,Q6581097,Q6581097
Q114468668,0,Q6581097,Q6581097
Q114477843,0,Q6581097,Q6581097
Q114569007,1,Q6581097,Q6581097
Q114590604,0,Q6581097,Q6581097
Q114600218,0,Q6581097,Q6581097
Q114610142,0,Q6581097,Q6581097
Q114831380,0,Q6581097,Q6581097
Q114832354,0,Q6581097,Q6581097
Q114841948,0,Q6581097,Q6581097
Q114842161,0,Q6581097,Q6581097
Q114842584,0,Q6581097,Q6581097
Q114861121,0,Q6581097,Q6581097
Q114861389,0,Q6581097,Q6581097
Q114861449,0,Q6581097,Q6581097
Q114867566,0,Q6581097,Q6581097
Q114869645,0,Q6581097,Q6581097
